string,dom_number,dom_x,dom_y,dom_z
45.0,25.0,-32.96,62.44,87.32
45.0,26.0,-32.96,62.44,70.3
45.0,27.0,-32.96,62.44,53.28
45.0,28.0,-32.96,62.44,36.25
45.0,29.0,-32.96,62.44,19.23
45.0,30.0,-32.96,62.44,2.21
45.0,31.0,-32.96,62.44,-14.81
45.0,32.0,-32.96,62.44,-31.83
45.0,33.0,-32.96,62.44,-48.85
45.0,34.0,-32.96,62.44,-65.87
45.0,35.0,-32.96,62.44,-82.89
45.0,36.0,-32.96,62.44,-99.91
45.0,37.0,-32.96,62.44,-116.93
45.0,38.0,-32.96,62.44,-133.95
45.0,39.0,-32.96,62.44,-150.97
45.0,40.0,-32.96,62.44,-167.99
45.0,41.0,-32.96,62.44,-185.02
45.0,42.0,-32.96,62.44,-202.04
45.0,43.0,-32.96,62.44,-219.06
45.0,44.0,-32.96,62.44,-236.08
45.0,45.0,-32.96,62.44,-253.1
45.0,46.0,-32.96,62.44,-270.12
45.0,47.0,-32.96,62.44,-287.14
45.0,48.0,-32.96,62.44,-304.16
45.0,49.0,-32.96,62.44,-321.18
45.0,50.0,-32.96,62.44,-338.2
45.0,51.0,-32.96,62.44,-355.22
45.0,52.0,-32.96,62.44,-372.24
45.0,53.0,-32.96,62.44,-389.26
45.0,54.0,-32.96,62.44,-406.29
45.0,55.0,-32.96,62.44,-423.31
45.0,56.0,-32.96,62.44,-440.33
45.0,57.0,-32.96,62.44,-457.35
45.0,58.0,-32.96,62.44,-474.37
45.0,59.0,-32.96,62.44,-491.39
45.0,60.0,-32.96,62.44,-508.41
46.0,1.0,90.49,82.35,501.66
46.0,2.0,90.49,82.35,484.64
46.0,3.0,90.49,82.35,467.62
46.0,4.0,90.49,82.35,450.6
46.0,5.0,90.49,82.35,433.58
46.0,6.0,90.49,82.35,416.56
46.0,7.0,90.49,82.35,399.54
46.0,8.0,90.49,82.35,382.52
46.0,9.0,90.49,82.35,365.5
46.0,10.0,90.49,82.35,348.48
46.0,11.0,90.49,82.35,331.46
46.0,12.0,90.49,82.35,314.44
46.0,13.0,90.49,82.35,297.42
46.0,14.0,90.49,82.35,280.39
46.0,15.0,90.49,82.35,263.37
46.0,16.0,90.49,82.35,246.35
46.0,17.0,90.49,82.35,229.33
46.0,18.0,90.49,82.35,212.31
46.0,19.0,90.49,82.35,195.29
46.0,20.0,90.49,82.35,178.27
46.0,21.0,90.49,82.35,161.25
46.0,22.0,90.49,82.35,144.23
46.0,23.0,90.49,82.35,127.21
46.0,24.0,90.49,82.35,110.19
46.0,25.0,90.49,82.35,93.17
46.0,26.0,90.49,82.35,76.15
46.0,27.0,90.49,82.35,59.13
46.0,28.0,90.49,82.35,42.1
46.0,29.0,90.49,82.35,25.08
46.0,30.0,90.49,82.35,8.06
46.0,31.0,90.49,82.35,-8.96
46.0,32.0,90.49,82.35,-25.98
46.0,33.0,90.49,82.35,-43.0
46.0,34.0,90.49,82.35,-60.02
46.0,35.0,90.49,82.35,-77.04
46.0,36.0,90.49,82.35,-94.06
46.0,37.0,90.49,82.35,-111.08
46.0,38.0,90.49,82.35,-128.1
46.0,39.0,90.49,82.35,-145.12
46.0,40.0,90.49,82.35,-162.14
46.0,41.0,90.49,82.35,-179.17
46.0,42.0,90.49,82.35,-196.19
46.0,43.0,90.49,82.35,-213.21
46.0,44.0,90.49,82.35,-230.23
46.0,45.0,90.49,82.35,-247.25
46.0,46.0,90.49,82.35,-264.27
46.0,47.0,90.49,82.35,-281.29
46.0,48.0,90.49,82.35,-298.31
46.0,49.0,90.49,82.35,-315.33
46.0,50.0,90.49,82.35,-332.35
46.0,51.0,90.49,82.35,-349.37
46.0,52.0,90.49,82.35,-366.39
46.0,53.0,90.49,82.35,-383.41
46.0,54.0,90.49,82.35,-400.44
46.0,55.0,90.49,82.35,-417.46
46.0,56.0,90.49,82.35,-434.48
46.0,57.0,90.49,82.35,-451.5
46.0,58.0,90.49,82.35,-468.52
46.0,59.0,90.49,82.35,-485.54
46.0,60.0,90.49,82.35,-502.56
47.0,1.0,195.03,125.59,501.83
47.0,2.0,195.03,125.59,484.81
47.0,3.0,195.03,125.59,467.79
47.0,4.0,195.03,125.59,450.77
47.0,5.0,195.03,125.59,433.75
47.0,6.0,195.03,125.59,416.73
47.0,7.0,195.03,125.59,399.71
47.0,8.0,195.03,125.59,382.69
47.0,9.0,195.03,125.59,365.67
47.0,10.0,195.03,125.59,348.65
47.0,11.0,195.03,125.59,331.63
47.0,12.0,195.03,125.59,314.61
47.0,13.0,195.03,125.59,297.59
47.0,14.0,195.03,125.59,280.56
47.0,15.0,195.03,125.59,263.54
47.0,16.0,195.03,125.59,246.52
47.0,17.0,195.03,125.59,229.5
47.0,18.0,195.03,125.59,212.48
47.0,19.0,195.03,125.59,195.46
47.0,20.0,195.03,125.59,178.44
47.0,21.0,195.03,125.59,161.42
47.0,22.0,195.03,125.59,144.4
47.0,23.0,195.03,125.59,127.38
47.0,24.0,195.03,125.59,110.36
47.0,25.0,195.03,125.59,93.34
47.0,26.0,195.03,125.59,76.32
47.0,27.0,195.03,125.59,59.3
47.0,28.0,195.03,125.59,42.27
47.0,29.0,195.03,125.59,25.25
47.0,30.0,195.03,125.59,8.23
47.0,31.0,195.03,125.59,-8.79
47.0,32.0,195.03,125.59,-25.81
47.0,33.0,195.03,125.59,-42.83
47.0,34.0,195.03,125.59,-59.85
47.0,35.0,195.03,125.59,-76.87
47.0,36.0,195.03,125.59,-93.89
47.0,37.0,195.03,125.59,-110.91
47.0,38.0,195.03,125.59,-127.93
47.0,39.0,195.03,125.59,-144.95
47.0,40.0,195.03,125.59,-161.97
47.0,41.0,195.03,125.59,-179.0
47.0,42.0,195.03,125.59,-196.02
47.0,43.0,195.03,125.59,-213.04
47.0,44.0,195.03,125.59,-230.06
47.0,45.0,195.03,125.59,-247.08
47.0,46.0,195.03,125.59,-264.1
47.0,47.0,195.03,125.59,-281.12
47.0,48.0,195.03,125.59,-298.14
47.0,49.0,195.03,125.59,-315.16
47.0,50.0,195.03,125.59,-332.18
47.0,51.0,195.03,125.59,-349.2
47.0,52.0,195.03,125.59,-366.22
47.0,53.0,195.03,125.59,-383.24
47.0,54.0,195.03,125.59,-400.27
47.0,55.0,195.03,125.59,-417.29
47.0,56.0,195.03,125.59,-434.31
47.0,57.0,195.03,125.59,-451.33
47.0,58.0,195.03,125.59,-468.35
47.0,59.0,195.03,125.59,-485.37
47.0,60.0,195.03,125.59,-502.39
48.0,1.0,330.03,127.2,500.87
48.0,2.0,330.03,127.2,483.85
48.0,3.0,330.03,127.2,466.83
48.0,4.0,330.03,127.2,449.8
48.0,5.0,330.03,127.2,432.78
48.0,6.0,330.03,127.2,415.76
48.0,7.0,330.03,127.2,398.74
48.0,8.0,330.03,127.2,381.72
48.0,9.0,330.03,127.2,364.7
48.0,10.0,330.03,127.2,347.68
48.0,11.0,330.03,127.2,330.66
48.0,12.0,330.03,127.2,313.64
48.0,13.0,330.03,127.2,296.62
48.0,14.0,330.03,127.2,279.6
48.0,15.0,330.03,127.2,262.58
48.0,16.0,330.03,127.2,245.56
48.0,17.0,330.03,127.2,228.53
48.0,18.0,330.03,127.2,211.51
48.0,19.0,330.03,127.2,194.49
48.0,20.0,330.03,127.2,177.47
48.0,21.0,330.03,127.2,160.45
48.0,22.0,330.03,127.2,143.43
48.0,23.0,330.03,127.2,126.41
48.0,24.0,330.03,127.2,109.39
48.0,25.0,330.03,127.2,92.37
48.0,26.0,330.03,127.2,75.35
48.0,27.0,330.03,127.2,58.33
48.0,28.0,330.03,127.2,41.31
48.0,29.0,330.03,127.2,24.29
48.0,30.0,330.03,127.2,7.26
48.0,31.0,330.03,127.2,-9.76
48.0,32.0,330.03,127.2,-26.78
48.0,33.0,330.03,127.2,-43.8
48.0,34.0,330.03,127.2,-60.82
48.0,35.0,330.03,127.2,-77.84
48.0,36.0,330.03,127.2,-94.86
48.0,37.0,330.03,127.2,-111.88
48.0,38.0,330.03,127.2,-128.9
48.0,39.0,330.03,127.2,-145.92
48.0,40.0,330.03,127.2,-162.94
48.0,41.0,330.03,127.2,-179.96
48.0,42.0,330.03,127.2,-196.98
48.0,43.0,330.03,127.2,-214.01
48.0,44.0,330.03,127.2,-231.03
48.0,45.0,330.03,127.2,-248.05
48.0,46.0,330.03,127.2,-265.07
48.0,47.0,330.03,127.2,-282.09
48.0,48.0,330.03,127.2,-299.11
48.0,49.0,330.03,127.2,-316.13
48.0,50.0,330.03,127.2,-333.15
48.0,51.0,330.03,127.2,-350.17
48.0,52.0,330.03,127.2,-367.19
48.0,53.0,330.03,127.2,-384.21
48.0,54.0,330.03,127.2,-401.23
48.0,55.0,330.03,127.2,-418.25
48.0,56.0,330.03,127.2,-435.28
48.0,57.0,330.03,127.2,-452.3
48.0,58.0,330.03,127.2,-469.32
48.0,59.0,330.03,127.2,-486.34
48.0,60.0,330.03,127.2,-504.86
49.0,1.0,472.05,127.9,504.27
49.0,2.0,472.05,127.9,487.25
49.0,3.0,472.05,127.9,470.23
49.0,4.0,472.05,127.9,453.21
49.0,5.0,472.05,127.9,436.19
49.0,6.0,472.05,127.9,419.17
49.0,7.0,472.05,127.9,402.15
49.0,8.0,472.05,127.9,385.13
49.0,9.0,472.05,127.9,368.11
49.0,10.0,472.05,127.9,351.09
49.0,11.0,472.05,127.9,334.07
49.0,12.0,472.05,127.9,317.05
49.0,13.0,472.05,127.9,300.03
49.0,14.0,472.05,127.9,283.0
49.0,15.0,472.05,127.9,265.98
49.0,16.0,472.05,127.9,248.96
49.0,17.0,472.05,127.9,231.94
49.0,18.0,472.05,127.9,214.92
49.0,19.0,472.05,127.9,197.9
49.0,20.0,472.05,127.9,180.88
49.0,21.0,472.05,127.9,163.86
49.0,22.0,472.05,127.9,146.84
49.0,23.0,472.05,127.9,129.82
49.0,24.0,472.05,127.9,112.8
49.0,25.0,472.05,127.9,95.78
49.0,26.0,472.05,127.9,78.76
49.0,27.0,472.05,127.9,61.74
49.0,28.0,472.05,127.9,44.71
49.0,29.0,472.05,127.9,27.69
49.0,30.0,472.05,127.9,10.67
49.0,31.0,472.05,127.9,-6.35
49.0,32.0,472.05,127.9,-23.37
49.0,33.0,472.05,127.9,-40.39
49.0,34.0,472.05,127.9,-57.41
49.0,35.0,472.05,127.9,-74.43
49.0,36.0,472.05,127.9,-91.45
49.0,37.0,472.05,127.9,-108.47
49.0,38.0,472.05,127.9,-125.49
49.0,39.0,472.05,127.9,-142.51
49.0,40.0,472.05,127.9,-159.53
49.0,41.0,472.05,127.9,-176.56
49.0,42.0,472.05,127.9,-193.58
49.0,43.0,472.05,127.9,-210.6
49.0,44.0,472.05,127.9,-227.62
49.0,45.0,472.05,127.9,-244.64
49.0,46.0,472.05,127.9,-261.66
49.0,47.0,472.05,127.9,-278.68
49.0,48.0,472.05,127.9,-295.7
49.0,49.0,472.05,127.9,-312.72
49.0,50.0,472.05,127.9,-329.74
49.0,51.0,472.05,127.9,-346.76
49.0,52.0,472.05,127.9,-363.78
49.0,53.0,472.05,127.9,-380.8
49.0,54.0,472.05,127.9,-397.83
49.0,55.0,472.05,127.9,-414.85
49.0,56.0,472.05,127.9,-431.87
49.0,57.0,472.05,127.9,-448.89
49.0,58.0,472.05,127.9,-465.91
49.0,59.0,472.05,127.9,-482.93
49.0,60.0,472.05,127.9,-499.95
50.0,1.0,576.37,170.92,494.04
50.0,2.0,576.37,170.92,477.02
50.0,3.0,576.37,170.92,460.0
50.0,4.0,576.37,170.92,442.98
50.0,5.0,576.37,170.92,425.96
50.0,6.0,576.37,170.92,408.94
50.0,7.0,576.37,170.92,391.92
50.0,8.0,576.37,170.92,374.9
50.0,9.0,576.37,170.92,357.88
50.0,10.0,576.37,170.92,340.86
50.0,11.0,576.37,170.92,323.84
50.0,12.0,576.37,170.92,306.82
50.0,13.0,576.37,170.92,289.8
50.0,14.0,576.37,170.92,272.77
50.0,15.0,576.37,170.92,255.75
50.0,16.0,576.37,170.92,238.73
50.0,17.0,576.37,170.92,221.71
50.0,18.0,576.37,170.92,204.69
50.0,19.0,576.37,170.92,187.67
50.0,20.0,576.37,170.92,170.65
50.0,21.0,576.37,170.92,153.63
50.0,22.0,576.37,170.92,136.61
50.0,23.0,576.37,170.92,119.59
50.0,24.0,576.37,170.92,102.57
50.0,25.0,576.37,170.92,85.55
50.0,26.0,576.37,170.92,68.53
50.0,27.0,576.37,170.92,51.51
50.0,28.0,576.37,170.92,34.48
50.0,29.0,576.37,170.92,17.46
50.0,30.0,576.37,170.92,0.44
50.0,31.0,576.37,170.92,-16.58
50.0,32.0,576.37,170.92,-33.6
50.0,33.0,576.37,170.92,-50.62
50.0,34.0,576.37,170.92,-67.64
50.0,35.0,576.37,170.92,-84.66
50.0,36.0,576.37,170.92,-101.68
50.0,37.0,576.37,170.92,-118.7
50.0,38.0,576.37,170.92,-135.72
50.0,39.0,576.37,170.92,-152.74
50.0,40.0,576.37,170.92,-169.76
50.0,41.0,576.37,170.92,-186.79
50.0,42.0,576.37,170.92,-203.81
50.0,43.0,576.37,170.92,-220.83
50.0,44.0,576.37,170.92,-237.85
50.0,45.0,576.37,170.92,-254.87
50.0,46.0,576.37,170.92,-271.89
50.0,47.0,576.37,170.92,-288.91
50.0,48.0,576.37,170.92,-305.93
50.0,49.0,576.37,170.92,-322.95
50.0,50.0,576.37,170.92,-339.97
50.0,51.0,576.37,170.92,-356.99
50.0,52.0,576.37,170.92,-374.01
50.0,53.0,576.37,170.92,-391.03
50.0,54.0,576.37,170.92,-408.06
50.0,55.0,576.37,170.92,-425.08
50.0,56.0,576.37,170.92,-442.1
50.0,57.0,576.37,170.92,-459.12
50.0,58.0,576.37,170.92,-476.14
50.0,59.0,576.37,170.92,-493.16
50.0,60.0,576.37,170.92,-510.18
51.0,1.0,-481.6,101.39,502.05
51.0,2.0,-481.6,101.39,485.03
51.0,3.0,-481.6,101.39,468.01
51.0,4.0,-481.6,101.39,450.99
51.0,5.0,-481.6,101.39,433.97
51.0,6.0,-481.6,101.39,416.95
51.0,7.0,-481.6,101.39,399.93
51.0,8.0,-481.6,101.39,382.91
51.0,9.0,-481.6,101.39,365.89
51.0,10.0,-481.6,101.39,348.87
51.0,11.0,-481.6,101.39,331.85
51.0,12.0,-481.6,101.39,314.83
51.0,13.0,-481.6,101.39,297.81
51.0,14.0,-481.6,101.39,280.78
51.0,15.0,-481.6,101.39,263.76
51.0,16.0,-481.6,101.39,246.74
51.0,17.0,-481.6,101.39,229.72
51.0,18.0,-481.6,101.39,212.7
51.0,19.0,-481.6,101.39,195.68
51.0,20.0,-481.6,101.39,178.66
51.0,21.0,-481.6,101.39,161.64
51.0,22.0,-481.6,101.39,144.62
51.0,23.0,-481.6,101.39,127.6
51.0,24.0,-481.6,101.39,110.58
51.0,25.0,-481.6,101.39,93.56
51.0,26.0,-481.6,101.39,76.54
51.0,27.0,-481.6,101.39,59.51
51.0,28.0,-481.6,101.39,42.49
51.0,29.0,-481.6,101.39,25.47
51.0,30.0,-481.6,101.39,8.45
51.0,31.0,-481.6,101.39,-8.57
51.0,32.0,-481.6,101.39,-25.59
51.0,33.0,-481.6,101.39,-42.61
51.0,34.0,-481.6,101.39,-59.63
51.0,35.0,-481.6,101.39,-76.65
51.0,36.0,-481.6,101.39,-93.67
51.0,37.0,-481.6,101.39,-110.69
51.0,38.0,-481.6,101.39,-127.71
51.0,39.0,-481.6,101.39,-144.73
51.0,40.0,-481.6,101.39,-161.76
51.0,41.0,-481.6,101.39,-178.78
51.0,42.0,-481.6,101.39,-195.8
51.0,43.0,-481.6,101.39,-212.82
51.0,44.0,-481.6,101.39,-229.84
51.0,45.0,-481.6,101.39,-246.86
51.0,46.0,-481.6,101.39,-263.88
51.0,47.0,-481.6,101.39,-280.9
51.0,48.0,-481.6,101.39,-297.92
51.0,49.0,-481.6,101.39,-314.94
51.0,50.0,-481.6,101.39,-331.96
51.0,51.0,-481.6,101.39,-348.98
51.0,52.0,-481.6,101.39,-366.0
51.0,53.0,-481.6,101.39,-383.02
51.0,54.0,-481.6,101.39,-400.05
51.0,55.0,-481.6,101.39,-417.07
51.0,56.0,-481.6,101.39,-434.09
51.0,57.0,-481.6,101.39,-451.11
51.0,58.0,-481.6,101.39,-468.13
51.0,59.0,-481.6,101.39,-484.92
51.0,60.0,-481.6,101.39,-501.94
52.0,1.0,-358.44,120.56,498.06
52.0,2.0,-358.44,120.56,481.04
52.0,3.0,-358.44,120.56,464.02
52.0,4.0,-358.44,120.56,447.0
52.0,5.0,-358.44,120.56,429.98
52.0,6.0,-358.44,120.56,412.96
52.0,7.0,-358.44,120.56,395.94
52.0,8.0,-358.44,120.56,378.92
52.0,9.0,-358.44,120.56,361.9
52.0,10.0,-358.44,120.56,344.88
52.0,11.0,-358.44,120.56,327.86
52.0,12.0,-358.44,120.56,310.84
52.0,13.0,-358.44,120.56,293.82
52.0,14.0,-358.44,120.56,276.79
52.0,15.0,-358.44,120.56,259.77
52.0,16.0,-358.44,120.56,242.75
52.0,17.0,-358.44,120.56,225.73
52.0,18.0,-358.44,120.56,208.71
52.0,19.0,-358.44,120.56,191.69
52.0,20.0,-358.44,120.56,174.67
52.0,21.0,-358.44,120.56,157.65
52.0,22.0,-358.44,120.56,140.63
52.0,23.0,-358.44,120.56,123.61
52.0,24.0,-358.44,120.56,106.59
52.0,25.0,-358.44,120.56,89.57
52.0,26.0,-358.44,120.56,72.55
52.0,27.0,-358.44,120.56,55.53
52.0,28.0,-358.44,120.56,38.5
52.0,29.0,-358.44,120.56,21.48
52.0,30.0,-358.44,120.56,4.46
52.0,31.0,-358.44,120.56,-12.56
52.0,32.0,-358.44,120.56,-29.58
52.0,33.0,-358.44,120.56,-46.6
52.0,34.0,-358.44,120.56,-63.62
52.0,35.0,-358.44,120.56,-80.64
52.0,36.0,-358.44,120.56,-97.66
52.0,37.0,-358.44,120.56,-114.68
52.0,38.0,-358.44,120.56,-131.7
52.0,39.0,-358.44,120.56,-148.72
52.0,40.0,-358.44,120.56,-165.74
52.0,41.0,-358.44,120.56,-182.77
52.0,42.0,-358.44,120.56,-199.79
52.0,43.0,-358.44,120.56,-216.81
52.0,44.0,-358.44,120.56,-233.83
52.0,45.0,-358.44,120.56,-250.85
52.0,46.0,-358.44,120.56,-267.87
52.0,47.0,-358.44,120.56,-284.89
52.0,48.0,-358.44,120.56,-301.91
52.0,49.0,-358.44,120.56,-318.93
52.0,50.0,-358.44,120.56,-335.95
52.0,51.0,-358.44,120.56,-352.97
52.0,52.0,-358.44,120.56,-369.99
52.0,53.0,-358.44,120.56,-387.01
52.0,54.0,-358.44,120.56,-404.04
52.0,55.0,-358.44,120.56,-421.06
52.0,56.0,-358.44,120.56,-438.08
52.0,57.0,-358.44,120.56,-455.1
52.0,58.0,-358.44,120.56,-472.12
52.0,59.0,-358.44,120.56,-489.14
52.0,60.0,-358.44,120.56,-506.16
53.0,1.0,-234.95,140.44,500.06
53.0,2.0,-234.95,140.44,483.04
53.0,3.0,-234.95,140.44,466.02
53.0,4.0,-234.95,140.44,449.0
53.0,5.0,-234.95,140.44,431.98
53.0,6.0,-234.95,140.44,414.96
53.0,7.0,-234.95,140.44,397.94
53.0,8.0,-234.95,140.44,380.92
53.0,9.0,-234.95,140.44,363.9
53.0,10.0,-234.95,140.44,346.88
53.0,11.0,-234.95,140.44,329.86
53.0,12.0,-234.95,140.44,312.84
53.0,13.0,-234.95,140.44,295.82
53.0,14.0,-234.95,140.44,278.79
53.0,15.0,-234.95,140.44,261.77
53.0,16.0,-234.95,140.44,244.75
53.0,17.0,-234.95,140.44,227.73
53.0,18.0,-234.95,140.44,210.71
53.0,19.0,-234.95,140.44,193.69
53.0,20.0,-234.95,140.44,176.67
53.0,21.0,-234.95,140.44,159.65
53.0,22.0,-234.95,140.44,142.63
53.0,23.0,-234.95,140.44,125.61
53.0,24.0,-234.95,140.44,108.59
53.0,25.0,-234.95,140.44,91.57
53.0,26.0,-234.95,140.44,74.55
53.0,27.0,-234.95,140.44,57.53
53.0,28.0,-234.95,140.44,40.5
53.0,29.0,-234.95,140.44,23.48
53.0,30.0,-234.95,140.44,6.46
53.0,31.0,-234.95,140.44,-10.56
53.0,32.0,-234.95,140.44,-27.58
53.0,33.0,-234.95,140.44,-44.6
53.0,34.0,-234.95,140.44,-61.62
53.0,35.0,-234.95,140.44,-78.64
53.0,36.0,-234.95,140.44,-95.66
53.0,37.0,-234.95,140.44,-112.68
53.0,38.0,-234.95,140.44,-129.7
53.0,39.0,-234.95,140.44,-146.72
53.0,40.0,-234.95,140.44,-163.74
53.0,41.0,-234.95,140.44,-180.77
53.0,42.0,-234.95,140.44,-197.79
53.0,43.0,-234.95,140.44,-214.81
53.0,44.0,-234.95,140.44,-231.83
53.0,45.0,-234.95,140.44,-248.85
53.0,46.0,-234.95,140.44,-265.87
53.0,47.0,-234.95,140.44,-282.89
53.0,48.0,-234.95,140.44,-299.91
53.0,49.0,-234.95,140.44,-316.93
53.0,50.0,-234.95,140.44,-333.95
53.0,51.0,-234.95,140.44,-350.97
53.0,52.0,-234.95,140.44,-367.99
53.0,53.0,-234.95,140.44,-385.01
53.0,54.0,-234.95,140.44,-402.04
53.0,55.0,-234.95,140.44,-419.06
53.0,56.0,-234.95,140.44,-436.08
53.0,57.0,-234.95,140.44,-453.1
53.0,58.0,-234.95,140.44,-470.12
53.0,59.0,-234.95,140.44,-487.14
53.0,60.0,-234.95,140.44,-504.16
54.0,1.0,-111.51,159.98,500.53
54.0,2.0,-111.51,159.98,483.51
54.0,3.0,-111.51,159.98,466.49
54.0,4.0,-111.51,159.98,449.47
54.0,5.0,-111.51,159.98,432.45
54.0,6.0,-111.51,159.98,415.43
54.0,7.0,-111.51,159.98,398.41
54.0,8.0,-111.51,159.98,381.39
54.0,9.0,-111.51,159.98,364.37
54.0,10.0,-111.51,159.98,347.35
54.0,11.0,-111.51,159.98,330.33
54.0,12.0,-111.51,159.98,313.31
54.0,13.0,-111.51,159.98,296.29
54.0,14.0,-111.51,159.98,279.26
54.0,15.0,-111.51,159.98,262.24
54.0,16.0,-111.51,159.98,245.22
54.0,17.0,-111.51,159.98,228.2
54.0,18.0,-111.51,159.98,211.18
54.0,19.0,-111.51,159.98,194.16
54.0,20.0,-111.51,159.98,177.14
54.0,21.0,-111.51,159.98,160.12
54.0,22.0,-111.51,159.98,143.1
54.0,23.0,-111.51,159.98,126.08
54.0,24.0,-111.51,159.98,109.06
54.0,25.0,-111.51,159.98,92.04
54.0,26.0,-111.51,159.98,75.02
54.0,27.0,-111.51,159.98,58.0
54.0,28.0,-111.51,159.98,40.97
54.0,29.0,-111.51,159.98,23.95
54.0,30.0,-111.51,159.98,6.93
54.0,31.0,-111.51,159.98,-10.09
54.0,32.0,-111.51,159.98,-27.11
54.0,33.0,-111.51,159.98,-44.13
54.0,34.0,-111.51,159.98,-61.15
54.0,35.0,-111.51,159.98,-78.17
54.0,36.0,-111.51,159.98,-95.19
54.0,37.0,-111.51,159.98,-112.21
54.0,38.0,-111.51,159.98,-129.23
54.0,39.0,-111.51,159.98,-146.25
54.0,40.0,-111.51,159.98,-163.27
54.0,41.0,-111.51,159.98,-180.3
54.0,42.0,-111.51,159.98,-197.32
54.0,43.0,-111.51,159.98,-214.34
54.0,44.0,-111.51,159.98,-231.36
54.0,45.0,-111.51,159.98,-248.38
54.0,46.0,-111.51,159.98,-265.4
54.0,47.0,-111.51,159.98,-282.42
54.0,48.0,-111.51,159.98,-299.44
54.0,49.0,-111.51,159.98,-316.46
54.0,50.0,-111.51,159.98,-333.48
54.0,51.0,-111.51,159.98,-350.5
54.0,52.0,-111.51,159.98,-367.52
54.0,53.0,-111.51,159.98,-384.54
54.0,54.0,-111.51,159.98,-401.57
54.0,55.0,-111.51,159.98,-418.59
54.0,56.0,-111.51,159.98,-435.61
54.0,57.0,-111.51,159.98,-452.63
54.0,58.0,-111.51,159.98,-469.65
54.0,59.0,-111.51,159.98,-486.67
54.0,60.0,-111.51,159.98,-503.69
55.0,1.0,11.87,179.19,502.34
55.0,2.0,11.87,179.19,485.32
55.0,3.0,11.87,179.19,468.3
55.0,4.0,11.87,179.19,451.28
55.0,5.0,11.87,179.19,434.26
55.0,6.0,11.87,179.19,417.24
55.0,7.0,11.87,179.19,400.22
55.0,8.0,11.87,179.19,383.2
55.0,9.0,11.87,179.19,366.18
55.0,10.0,11.87,179.19,349.16
55.0,11.0,11.87,179.19,332.14
55.0,12.0,11.87,179.19,315.12
55.0,13.0,11.87,179.19,298.1
55.0,14.0,11.87,179.19,281.07
55.0,15.0,11.87,179.19,264.05
55.0,16.0,11.87,179.19,247.03
55.0,17.0,11.87,179.19,230.01
55.0,18.0,11.87,179.19,212.99
55.0,19.0,11.87,179.19,195.97
55.0,20.0,11.87,179.19,178.95
55.0,21.0,11.87,179.19,161.93
55.0,22.0,11.87,179.19,144.91
55.0,23.0,11.87,179.19,127.89
55.0,24.0,11.87,179.19,110.87
55.0,25.0,11.87,179.19,93.85
55.0,26.0,11.87,179.19,76.83
55.0,27.0,11.87,179.19,59.8
55.0,28.0,11.87,179.19,42.78
55.0,29.0,11.87,179.19,25.76
55.0,30.0,11.87,179.19,8.74
55.0,31.0,11.87,179.19,-8.28
55.0,32.0,11.87,179.19,-25.3
55.0,33.0,11.87,179.19,-42.32
55.0,34.0,11.87,179.19,-59.34
55.0,35.0,11.87,179.19,-76.36
55.0,36.0,11.87,179.19,-93.38
55.0,37.0,11.87,179.19,-110.4
55.0,38.0,11.87,179.19,-127.42
55.0,39.0,11.87,179.19,-144.44
55.0,40.0,11.87,179.19,-161.47
55.0,41.0,11.87,179.19,-178.49
55.0,42.0,11.87,179.19,-195.51
55.0,43.0,11.87,179.19,-212.53
55.0,44.0,11.87,179.19,-229.55
55.0,45.0,11.87,179.19,-246.57
55.0,46.0,11.87,179.19,-263.59
55.0,47.0,11.87,179.19,-280.61
55.0,48.0,11.87,179.19,-297.63
55.0,49.0,11.87,179.19,-314.65
55.0,50.0,11.87,179.19,-331.67
55.0,51.0,11.87,179.19,-348.69
55.0,52.0,11.87,179.19,-365.71
55.0,53.0,11.87,179.19,-382.74
55.0,54.0,11.87,179.19,-399.76
55.0,55.0,11.87,179.19,-416.78
55.0,56.0,11.87,179.19,-433.8
55.0,57.0,11.87,179.19,-450.32
55.0,58.0,11.87,179.19,-467.34
55.0,59.0,11.87,179.19,-484.36
55.0,60.0,11.87,179.19,-501.58
56.0,1.0,132.03,202.98,502.74
56.0,2.0,132.03,202.98,485.72
56.0,3.0,132.03,202.98,468.69
56.0,4.0,132.03,202.98,451.67
56.0,5.0,132.03,202.98,434.65
56.0,6.0,132.03,202.98,417.63
56.0,7.0,132.03,202.98,400.61
56.0,8.0,132.03,202.98,383.59
56.0,9.0,132.03,202.98,366.57
56.0,10.0,132.03,202.98,349.55
56.0,11.0,132.03,202.98,332.53
56.0,12.0,132.03,202.98,315.51
56.0,13.0,132.03,202.98,298.49
56.0,14.0,132.03,202.98,281.47
56.0,15.0,132.03,202.98,264.45
56.0,16.0,132.03,202.98,247.42
56.0,17.0,132.03,202.98,230.4
56.0,18.0,132.03,202.98,213.38
56.0,19.0,132.03,202.98,196.36
56.0,20.0,132.03,202.98,179.34
56.0,21.0,132.03,202.98,162.32
56.0,22.0,132.03,202.98,145.3
56.0,23.0,132.03,202.98,128.28
56.0,24.0,132.03,202.98,111.26
56.0,25.0,132.03,202.98,94.24
56.0,26.0,132.03,202.98,77.22
56.0,27.0,132.03,202.98,60.2
56.0,28.0,132.03,202.98,43.18
56.0,29.0,132.03,202.98,26.15
56.0,30.0,132.03,202.98,9.13
56.0,31.0,132.03,202.98,-7.89
56.0,32.0,132.03,202.98,-24.91
